timestamp_iso,ts_epoch,dt_s,mpu1_ok,mpu1_ax,mpu1_ay,mpu1_az,mpu1_gx,mpu1_gy,mpu1_gz,mpu1_roll_acc,mpu1_pitch_acc,mpu2_ok,mpu2_ax,mpu2_ay,mpu2_az,mpu2_gx,mpu2_gy,mpu2_gz,mpu2_roll_acc,mpu2_pitch_acc
2025-08-25T14:32:45.464298+03:00,1756121565.464283,0.069850,True,14278,-250,-10222,-13,-521,17,-178.5989905054825,-54.3920072208136,True,14138,34,-12992,-106,-551,42,179.8500547034174,-47.41869810192053
2025-08-25T14:32:45.534079+03:00,1756121565.534064,0.069781,True,14046,-270,-10892,-21,-565,32,-178.57999229149883,-52.199613160320304,True,13586,-76,-13440,-86,-561,36,-179.67600659864985,-45.30906183658869
2025-08-25T14:32:45.603909+03:00,1756121565.603894,0.069831,True,13788,-398,-11422,29,-569,50,-178.00433110507942,-50.344518650440484,True,13030,-204,-14044,-47,-586,71,-179.16779000630723,-42.85209481403719
2025-08-25T14:32:45.673765+03:00,1756121565.673750,0.069856,True,13326,-298,-11958,56,-584,110,-178.57244998328832,-48.08814737958367,True,11986,-280,-14902,-6,-549,130,-178.9235691032955,-38.80553148796067
2025-08-25T14:32:45.743634+03:00,1756121565.743617,0.069867,True,10898,-420,-12858,55,-182,133,-178.12912499790156,-40.268398860854916,True,9940,18,-14850,-17,241,207,179.93054773687376,-33.796760018811874
2025-08-25T14:32:45.813477+03:00,1756121565.813461,0.069844,True,12532,-684,-12002,89,432,253,-176.73821025509804,-46.19114294138861,True,11328,-1290,-14080,48,634,178,-174.7652114223239,-38.70135258362846
2025-08-25T14:32:45.883276+03:00,1756121565.883261,0.069800,True,10832,-948,-11182,97,1266,-9,-175.15409984507562,-43.986604782185516,True,13932,-768,-12654,-18,1278,75,-176.5268465261523,-47.69968469055693
2025-08-25T14:32:45.953020+03:00,1756121565.953004,0.069743,True,14082,-1310,-9746,85,1099,-50,-172.34451973554928,-55.07289198679931,True,14506,-870,-11854,-1,1136,-20,-175.80241705328743,-50.66959613423845
2025-08-25T14:32:46.022884+03:00,1756121566.022868,0.069864,True,16176,-1478,-9210,75,975,-97,-170.8830330171992,-60.03023613626101,True,16438,-1232,-11786,-73,834,-126,-174.03249563835405,-54.21202367501478
2025-08-25T14:32:46.092671+03:00,1756121566.092657,0.069788,True,15234,-650,-8310,27,847,-233,-175.52748429626683,-61.314437554283124,True,15292,-228,-10462,-87,910,-140,-178.7515389029841,-55.61573268970075
2025-08-25T14:32:46.162569+03:00,1756121566.162554,0.069897,True,15996,-816,-7146,33,856,-125,-173.4856226336257,-65.78941761464817,True,15824,-624,-9330,-88,932,-53,-176.17369482419113,-59.4199720503427
2025-08-25T14:32:46.232435+03:00,1756121566.232420,0.069866,True,17306,-720,-5684,34,874,-41,-172.78071186155248,-71.68207103445074,True,16858,-956,-8192,-31,748,21,-173.34373214659237,-63.93030875380497
2025-08-25T14:32:46.302261+03:00,1756121566.302246,0.069826,True,16264,-968,-4700,42,848,-40,-168.36223577648926,-73.56145021716243,True,16702,-986,-7202,-80,834,-8,-172.20430226878898,-66.4799648032908
2025-08-25T14:32:46.372121+03:00,1756121566.372107,0.069860,True,16256,-944,-3914,-21,871,-78,-166.44005721898384,-76.08911506147359,True,16148,-564,-6338,-158,1009,-9,-174.91480858182223,-68.4933077864348
2025-08-25T14:32:46.441999+03:00,1756121566.441984,0.069878,True,18190,-652,-2620,-58,884,34,-166.0255171891384,-81.55733163573974,True,18100,-556,-5400,-144,750,139,-174.1213694362994,-73.30497080365448
2025-08-25T14:32:46.511870+03:00,1756121566.511855,0.069870,True,18762,-442,-1784,-47,596,175,-166.0847265838969,-84.4051139025968,True,18526,-568,-4508,-83,395,274,-172.81867364110062,-76.21977444439327
2025-08-25T14:32:46.581684+03:00,1756121566.581668,0.069813,True,18710,-960,-1446,6,224,351,-146.41979727253567,-84.70004151286392,True,18284,-1338,-4362,-61,114,397,-162.9471245576851,-75.98854226327275
2025-08-25T14:32:46.651537+03:00,1756121566.651522,0.069854,True,17476,-1208,-1154,-13,118,375,-133.6903309683885,-84.53938762634671,True,17462,-1726,-4068,-63,54,425,-157.00911051070398,-75.79860977180994
2025-08-25T14:32:46.721391+03:00,1756121566.721375,0.069853,True,16624,-2290,-1332,-21,93,491,-120.18482334503365,-80.94544130813992,True,16976,-2708,-4396,-89,82,566,-148.36632363987462,-73.08318156450088
2025-08-25T14:32:46.791171+03:00,1756121566.791156,0.069782,True,16740,-2952,-1220,-78,51,540,-112.45428483011348,-79.19722003477334,True,17060,-3050,-3884,-110,84,522,-141.85841042443747,-73.85567462976009
2025-08-25T14:32:46.860947+03:00,1756121566.860931,0.069775,True,16966,-3108,-1136,-34,150,447,-110.07777910804556,-78.96340633693522,True,17528,-3504,-4134,-75,126,445,-139.71521316184254,-72.8196883258566
2025-08-25T14:32:46.930712+03:00,1756121566.930697,0.069766,True,17094,-3640,-1108,-19,132,410,-106.93001675075963,-77.45128286853947,True,17550,-3844,-3954,-54,87,465,-135.80816887458076,-72.55621858100264
2025-08-25T14:32:47.000541+03:00,1756121567.000525,0.069828,True,17138,-4206,-1180,2,23,487,-105.67154690635915,-75.70009570953674,True,17034,-4588,-4086,-54,4,522,-131.68775058438698,-70.16698349958047
2025-08-25T14:32:47.070470+03:00,1756121567.070455,0.069930,True,16528,-4982,-1002,-7,70,467,-101.37184353226881,-72.90922268400267,True,16922,-5398,-3680,-41,58,433,-124.28358130281337,-68.8899843701986
2025-08-25T14:32:47.140514+03:00,1756121567.140499,0.070044,True,16064,-5500,-838,50,72,353,-98.66316423810892,-70.89740216336729,True,16210,-5728,-3816,-2,74,350,-123.67159496274411,-66.99405831601615
2025-08-25T14:32:47.210393+03:00,1756121567.210377,0.069878,True,16146,-5936,-890,22,91,352,-98.5269880596017,-69.60715177975139,True,16750,-6374,-3786,-66,53,344,-120.70927331554968,-66.12563470960643
2025-08-25T14:32:47.280230+03:00,1756121567.280214,0.069836,True,16222,-6244,-520,-30,76,268,-94.76060255046623,-68.88135126128061,True,16578,-6466,-3670,-101,19,310,-119.57856132327794,-65.84466119512749
2025-08-25T14:32:47.350022+03:00,1756121567.350007,0.069793,True,15920,-6732,-658,-68,16,309,-95.58247746010534,-66.98035784937618,True,16056,-6914,-3440,-137,26,368,-116.4522363732624,-64.3137099985869
2025-08-25T14:32:47.419797+03:00,1756121567.419781,0.069774,True,16094,-6994,-598,-60,-2,414,-94.88700832277435,-66.43521594472064,True,15938,-7498,-3522,-93,-57,498,-115.16062801873876,-62.53623697014399
2025-08-25T14:32:47.489666+03:00,1756121567.489650,0.069870,True,15252,-7744,-632,-25,9,497,-94.66565690094649,-63.00457916402085,True,15514,-8040,-3536,-65,4,766,-113.73993924395432,-60.48372540324639
2025-08-25T14:32:47.559503+03:00,1756121567.559489,0.069838,True,14834,-8150,-804,-16,43,450,-95.63401535963528,-61.09776857469819,True,15298,-8438,-3676,-66,21,443,-113.5402634829697,-58.967013447856445
2025-08-25T14:32:47.629236+03:00,1756121567.629220,0.069731,True,14614,-8556,-796,-16,36,378,-95.31516174207862,-59.54471616192862,True,14950,-8656,-3736,-64,-13,395,-113.3454187958115,-57.763473268706726
2025-08-25T14:32:47.699068+03:00,1756121567.699052,0.069833,True,14452,-8888,-1044,-8,-30,353,-96.69936235957994,-58.232985007927546,True,15214,-9282,-3924,-63,-82,307,-112.91638990868363,-56.48052320167919
2025-08-25T14:32:47.768927+03:00,1756121567.768911,0.069859,True,13930,-9528,-1144,21,-94,73,-96.84656578922849,-55.43688745277831,True,14740,-9710,-4032,-52,-90,-107,-112.55027656732156,-54.500220469477156
2025-08-25T14:32:47.838764+03:00,1756121567.838749,0.069837,True,13168,-9334,-1230,78,-55,-287,-97.50697093530893,-54.436458790435566,True,14440,-8964,-4106,-72,-13,-684,-114.61035619713168,-55.674711858470936
2025-08-25T14:32:47.908637+03:00,1756121567.908621,0.069872,True,14196,-8010,-1054,75,-91,-804,-97.49622615401054,-60.35547658536436,True,14676,-8180,-3906,-88,-114,-795,-115.52475870751067,-58.298183428210194
2025-08-25T14:32:47.978478+03:00,1756121567.978463,0.069842,True,14978,-7562,-1048,80,-42,-823,-97.8902287901973,-62.992096401376806,True,15904,-7282,-4136,-84,-34,-792,-119.59552611702922,-62.22995127164289
2025-08-25T14:32:48.048278+03:00,1756121568.048262,0.069799,True,16026,-6818,-1174,57,-36,-809,-99.77002276345026,-66.6504013701967,True,16586,-6366,-4004,-101,-28,-801,-122.16851082350313,-65.60928159292916
2025-08-25T14:32:48.118242+03:00,1756121568.118226,0.069963,True,15960,-5670,-1182,68,-50,-856,-101.77555066685112,-70.05413593227898,True,16356,-5464,-4140,-102,-4,-844,-127.15072225852288,-67.26000277635981
2025-08-25T14:32:48.188209+03:00,1756121568.188193,0.069967,True,16436,-4862,-1216,60,-13,-876,-104.04178727826915,-73.0421961714068,True,16708,-4408,-4286,-135,16,-876,-134.19603808046227,-69.79744804367829
2025-08-25T14:32:48.258107+03:00,1756121568.258092,0.069899,True,16816,-3650,-1070,24,75,-909,-106.33853350789894,-77.25475951475799,True,17572,-3250,-3874,-129,76,-853,-140.00583032177713,-73.94570302555974
2025-08-25T14:32:48.327888+03:00,1756121568.327872,0.069780,True,17558,-2388,-1202,62,-10,-846,-116.71839998332912,-81.34240857131093,True,18012,-2238,-4146,-93,-37,-793,-151.63993966900713,-75.3413412057421
2025-08-25T14:32:48.397735+03:00,1756121568.397720,0.069848,True,17502,-1528,-1208,69,-89,-812,-128.32904528065686,-83.64957248051344,True,17660,-1228,-4126,-76,-72,-784,-163.42568591110413,-76.30054774508234
2025-08-25T14:32:48.467604+03:00,1756121568.467589,0.069869,True,17226,-516,-1500,83,-74,-831,-161.0167803747632,-84.73870537252374,True,17392,-58,-4382,-85,-11,-796,-179.2416764748834,-75.85719491062869
2025-08-25T14:32:48.537563+03:00,1756121568.537547,0.069958,True,17690,528,-1446,85,-75,-797,159.94057291974582,-85.02665078828575,True,17362,598,-4358,-77,-69,-754,172.18672790166835,-75.78270710530109
2025-08-25T14:32:48.607515+03:00,1756121568.607493,0.069946,True,17130,1148,-1688,75,-48,-721,145.78058203218,-83.20410452059998,True,17016,1272,-4568,-104,3,-657,164.43966580983738,-74.42861185392292
2025-08-25T14:32:48.677532+03:00,1756121568.677516,0.070023,True,17248,1708,-1756,38,20,-571,135.7938839254243,-81.91660747698008,True,17200,1790,-4764,-122,28,-500,159.40705693614882,-73.51741925737339
2025-08-25T14:32:48.747525+03:00,1756121568.747509,0.069993,True,17090,2134,-1762,-25,66,-511,129.54578611323768,-80.80182308006877,True,17454,2698,-4484,-183,109,-487,148.96488897704916,-73.31005530091005
2025-08-25T14:32:48.817484+03:00,1756121568.817469,0.069960,True,17430,3330,-1330,-28,86,-549,111.77173614925148,-78.37504336316266,True,17340,3624,-3932,-144,115,-574,137.3342137832658,-72.86120247701292
2025-08-25T14:32:48.887299+03:00,1756121568.887284,0.069814,True,16574,4124,-1112,26,217,-696,105.09040682224395,-75.54873521147108,True,16976,4488,-3466,-81,279,-709,127.6782480335574,-71.52891731621536
2025-08-25T14:32:48.957090+03:00,1756121568.957075,0.069792,True,16488,4678,-1020,110,283,-751,102.30036142844756,-73.80735866794369,True,16664,4662,-4048,-82,314,-706,130.96767777747172,-69.66981104376998
2025-08-25T14:32:49.026963+03:00,1756121569.026949,0.069873,True,16308,5156,-806,40,231,-686,98.88472538449378,-72.25514293613841,True,15754,5444,-3428,-121,278,-593,122.19796504444672,-67.7866341661047
2025-08-25T14:32:49.096733+03:00,1756121569.096718,0.069769,True,16006,5714,-742,2,242,-520,97.39882472100139,-70.20170765700381,True,15770,5726,-3566,-156,213,-385,121.91354675588768,-66.84116411402924
2025-08-25T14:32:49.166588+03:00,1756121569.166572,0.069854,True,15668,6122,-554,-95,89,-315,95.17079887487236,-68.57846669024362,True,15270,6472,-2644,-240,109,-260,112.22143935583897,-65.39970702132207
2025-08-25T14:32:49.237343+03:00,1756121569.237326,0.070754,True,17758,8006,112,-84,175,-165,89.19851110280452,-65.73018684111571,True,17262,7610,-1788,-86,-92,-38,103.22205227783337,-65.63624404058483
2025-08-25T14:32:49.307185+03:00,1756121569.307168,0.069843,True,14436,7138,-136,85,41,1,91.09152044809287,-63.68539188934169,True,15850,6826,-2780,-10,97,86,112.15941143790283,-65.06114970575932
2025-08-25T14:32:49.376939+03:00,1756121569.376921,0.069753,True,16270,6614,-110,52,-41,211,90.95281904383984,-67.87475221547595,True,15628,6340,-2774,-38,-61,346,113.63127222056148,-66.11552960661834
2025-08-25T14:32:49.446785+03:00,1756121569.446767,0.069846,True,16214,6204,50,-6,-32,449,89.53824374509055,-69.06091320605508,True,16202,5810,-2798,-57,-62,545,115.71469584843533,-68.29671120328221
2025-08-25T14:32:49.516677+03:00,1756121569.516662,0.069894,True,16634,5736,-126,-31,-43,667,91.25838546820323,-70.96970862141,True,16908,5528,-2712,-51,-79,725,116.13225968811358,-69.98981465742125
2025-08-25T14:32:49.586481+03:00,1756121569.586464,0.069803,True,16886,5570,-178,4,-49,735,91.83037180563211,-71.73569086029318,True,17272,4822,-2986,-4,-67,723,121.76765858105581,-71.82117010510815
2025-08-25T14:32:49.656357+03:00,1756121569.656341,0.069877,True,16754,4470,-354,45,-7,691,94.5280660209224,-75.01667246541001,True,17698,3872,-3316,17,-52,705,130.57691138279262,-73.93108053637165
2025-08-25T14:32:49.726210+03:00,1756121569.726195,0.069854,True,17030,3352,-354,19,-99,629,96.0285787345692,-78.80449862938626,True,16844,2968,-3088,-11,-70,607,136.13516855322172,-75.7332295915059
2025-08-25T14:32:49.796044+03:00,1756121569.796027,0.069833,True,16938,2690,-570,26,-17,552,101.96377726631941,-80.77900350525717,True,17442,2288,-3276,-30,-62,513,145.06906038702635,-77.0964512209924
2025-08-25T14:32:49.865966+03:00,1756121569.865948,0.069921,True,16886,2176,-592,16,8,472,105.2194631543656,-82.39326937635195,True,17758,1890,-3458,-30,-48,518,151.34080321933524,-77.48787938616334
2025-08-25T14:32:49.935809+03:00,1756121569.935792,0.069843,True,17032,1280,-602,9,-95,526,115.18818627882563,-85.25251194759947,True,16866,768,-3694,-35,-73,577,168.25524712881955,-77.39031476699797
2025-08-25T14:32:50.006112+03:00,1756121570.006096,0.070304,True,17146,512,-874,-35,-6,565,149.63769855781337,-86.61909139138216,True,17350,104,-3594,-79,-42,604,178.3424849983063,-78.29210748034056
2025-08-25T14:32:50.076396+03:00,1756121570.076380,0.070284,True,17310,-152,-594,-35,-53,546,-165.64645455960752,-87.97136645810988,True,17528,-432,-3328,-49,-71,512,-172.60392068962068,-79.16128312572148
2025-08-25T14:32:50.146338+03:00,1756121570.146322,0.069942,True,16994,-928,-788,19,-40,447,-130.33584716358234,-85.90240793492262,True,17374,-1170,-3766,-43,-48,434,-162.74131252653785,-77.21165601192297
2025-08-25T14:32:50.216350+03:00,1756121570.216334,0.070012,True,16888,-1436,-956,-4,-36,408,-123.65321940002663,-84.16743596305821,True,17128,-1714,-4052,-71,-56,457,-157.07158743039247,-75.59410116205306
2025-08-25T14:32:50.286235+03:00,1756121570.286221,0.069887,True,16890,-1812,-934,-62,-39,466,-117.26895501804054,-83.11792352429849,True,16696,-2312,-3534,-93,-64,530,-146.80663665157178,-75.8053082613076
2025-08-25T14:32:50.356055+03:00,1756121570.356040,0.069819,True,16608,-2708,-1128,-32,-37,576,-112.61385352686662,-79.98293577825581,True,16900,-3164,-3964,-93,-26,569,-141.40370246257893,-73.29483824862427
2025-08-25T14:32:50.426034+03:00,1756121570.426019,0.069979,True,16530,-2900,-852,-39,66,452,-106.3724226484692,-79.63775017782564,True,17480,-3228,-3776,-63,70,422,-139.47376306252238,-74.13516523747563
2025-08-25T14:32:50.495913+03:00,1756121570.495897,0.069878,True,16984,-3870,-1082,-9,83,327,-105.6202763768253,-76.68861509205495,True,16908,-3998,-4114,-80,75,377,-135.81926034256065,-71.25867729618898
2025-08-25T14:32:50.565685+03:00,1756121570.565670,0.069772,True,17164,-4164,-1100,-31,14,459,-104.7977313114542,-75.91399121760683,True,17078,-4494,-4160,-97,0,483,-132.7897717437527,-70.27309529924256
2025-08-25T14:32:50.635521+03:00,1756121570.635506,0.069836,True,17076,-4494,-888,-63,77,436,-101.17747232143897,-74.98311846484893,True,17236,-4840,-3900,-116,8,496,-128.86134831227605,-70.16936371004788
2025-08-25T14:32:50.705417+03:00,1756121570.705401,0.069896,True,16490,-5250,-762,-72,24,489,-98.2584020634633,-72.16645447716735,True,16482,-5304,-3636,-97,6,573,-124.43142918065409,-68.68624096160133
2025-08-25T14:32:50.775175+03:00,1756121570.775160,0.069758,True,16186,-5782,-966,-39,-4,608,-99.48481601976742,-70.09095659263481,True,16192,-6228,-3818,-67,-8,635,-121.50987334520048,-65.71712489955026
2025-08-25T14:32:50.845078+03:00,1756121570.845064,0.069904,True,15880,-6518,-952,-23,40,637,-98.30969536886217,-67.47091789544592,True,16120,-7170,-3976,-58,5,646,-119.0098027631319,-63.04212600793054
2025-08-25T14:32:50.915016+03:00,1756121570.915001,0.069937,True,15434,-7374,-902,-36,58,572,-96.97386924361204,-64.29674478179346,True,15700,-7540,-3782,-66,46,600,-116.63795240207934,-61.7515979837452
2025-08-25T14:32:50.984791+03:00,1756121570.984776,0.069776,True,15260,-7962,-980,-15,51,553,-97.01693643046546,-62.26938019435227,True,16236,-8756,-3856,-53,64,407,-113.76791040133502,-59.490243194971264
2025-08-25T14:32:51.054631+03:00,1756121571.054615,0.069839,True,14912,-8964,-1020,45,27,38,-96.49167693382209,-58.825820410543734,True,15962,-9050,-3820,-42,25,-62,-112.88457943241676,-58.391422780079466
2025-08-25T14:32:51.124464+03:00,1756121571.124450,0.069834,True,14104,-8214,-812,115,49,-769,-95.64566489698164,-59.66268742610406,True,15322,-7918,-3850,-50,110,-972,-115.9305898456411,-60.11729657935593
2025-08-25T14:32:51.194324+03:00,1756121571.194308,0.069859,True,14852,-6382,-800,101,103,-1155,-97.14490302951741,-66.58404263547355,True,15836,-6172,-3622,-112,9,-1094,-120.40627600504163,-65.68178740886968
2025-08-25T14:32:51.264198+03:00,1756121571.264184,0.069875,True,16048,-5512,-568,78,-98,-1015,-95.88344144708259,-70.95079906399044,True,16064,-5466,-3558,-105,-48,-957,-123.06143079624864,-67.90278902262673
2025-08-25T14:32:51.334070+03:00,1756121571.334055,0.069872,True,16158,-4470,-798,67,25,-950,-100.12200823499387,-74.30373467073392,True,17124,-4302,-3824,-111,18,-860,-131.63353723881954,-71.42098154297403
2025-08-25T14:32:51.403888+03:00,1756121571.403873,0.069817,True,17190,-3856,-716,28,-64,-836,-100.51914116371746,-77.14790444544785,True,17580,-3364,-3596,-135,-47,-807,-136.90915025117204,-74.35232285664168
2025-08-25T14:32:51.473821+03:00,1756121571.473804,0.069931,True,17832,-2578,-894,44,-122,-842,-109.12554426798907,-81.30021242374788,True,17744,-2450,-4072,-151,-132,-856,-148.96593955928685,-75.00681107788662
2025-08-25T14:32:51.543754+03:00,1756121571.543739,0.069936,True,17348,-1488,-1070,12,-96,-845,-125.71938195182204,-83.96922463679365,True,17718,-1186,-4082,-136,-152,-740,-163.79909948001577,-76.50890624153806
2025-08-25T14:32:51.613561+03:00,1756121571.613545,0.069805,True,16966,-850,-1380,-15,-138,-708,-148.36933622341158,-84.54306090847223,True,17112,-302,-4246,-186,-78,-654,-175.93164222464932,-76.03081475962836
2025-08-25T14:32:51.683476+03:00,1756121571.683460,0.069915,True,17604,264,-1338,-33,-88,-596,168.83837109473384,-85.5700962947177,True,17694,336,-4120,-139,-138,-520,175.33764978023243,-76.85038235543364
2025-08-25T14:32:51.753365+03:00,1756121571.753349,0.069889,True,17486,910,-1536,35,-146,-459,149.35546499036897,-84.17027668274028,True,17880,1026,-4344,-60,-177,-382,166.71096654258665,-75.98330002628025
2025-08-25T14:32:51.823135+03:00,1756121571.823119,0.069770,True,17608,1286,-2018,68,-272,-354,147.4920772999148,-82.26090078447605,True,17646,1540,-5082,-50,-355,-278,163.1415986323894,-73.25188580309212
2025-08-25T14:32:51.892922+03:00,1756121571.892906,0.069787,True,17856,1424,-2486,43,-538,-219,150.1955830939177,-80.8847071360369,True,16902,1730,-5372,-81,-527,-198,162.14935153893032,-71.53547921657028
2025-08-25T14:32:51.962762+03:00,1756121571.962747,0.069841,True,17378,1758,-2956,62,-486,-137,149.25909180565048,-78.80532259528914,True,17180,1802,-6236,-11,-571,-76,163.88243337746474,-69.30186932816328
2025-08-25T14:32:52.032598+03:00,1756121572.032582,0.069836,True,16934,1786,-3776,70,-531,3,154.68644347757368,-76.14357190276101,True,16716,1932,-6604,-256,-457,29,163.69316201588947,-67.62647744097781
2025-08-25T14:32:52.102394+03:00,1756121572.102379,0.069797,True,16920,1848,-4304,108,-397,9,156.76285858880482,-74.52631216976236,True,16780,1680,-7292,26,-389,-21,167.02604090903313,-65.96556244824907
2025-08-25T14:32:52.172322+03:00,1756121572.172306,0.069927,True,16586,1768,-4910,115,-285,-40,160.1969890463004,-72.53435629855775,True,16792,1678,-7834,26,-316,-17,167.91023508448217,-64.49354818643249
2025-08-25T14:32:52.242141+03:00,1756121572.242124,0.069818,True,17026,1518,-5260,104,-437,47,163.90221945404375,-72.17495162282397,True,16078,1542,-8268,13,-476,86,169.43558137503217,-62.38547900069258
2025-08-25T14:32:52.311922+03:00,1756121572.311906,0.069782,True,16380,1532,-5778,86,-393,122,165.15008019854767,-69.9511556385092,True,16680,1498,-8662,13,-482,155,170.18835410189223,-62.210184474271166
2025-08-25T14:32:52.381758+03:00,1756121572.381744,0.069838,True,16102,1262,-6208,81,-489,151,168.50914260398108,-68.52394170139183,True,15492,1294,-9108,5,-407,131,171.91393469727964,-59.297304442398726
2025-08-25T14:32:52.451569+03:00,1756121572.451553,0.069809,True,16158,892,-6820,73,-330,139,172.54847743268397,-66.94166965929111,True,15848,848,-9780,-17,-360,164,175.04441382532744,-58.224764935576324
2025-08-25T14:32:52.521456+03:00,1756121572.521441,0.069888,True,15546,804,-7312,46,-246,188,173.72517624988458,-64.67738248281489,True,15306,840,-10210,-17,-172,259,175.29673528692754,-56.205111950434876
2025-08-25T14:32:52.591299+03:00,1756121572.591285,0.069844,True,16014,642,-7758,23,-104,326,175.26936210632223,-64.0752851503175,True,15964,646,-10306,-21,-128,450,176.41327950687548,-57.10341072784728
2025-08-25T14:32:52.661071+03:00,1756121572.661056,0.069772,True,16334,218,-7826,49,-180,526,178.4043862729529,-64.39117235966914,True,15626,74,-10526,14,-125,549,179.59720235967114,-56.03431187371859
2025-08-25T14:32:52.730925+03:00,1756121572.730910,0.069854,True,15936,-640,-7824,54,-61,493,-175.32363744091373,-63.77497218116794,True,15700,-814,-10624,8,-89,494,-175.61861346115617,-55.83638945169811
2025-08-25T14:32:52.800784+03:00,1756121572.800768,0.069858,True,15650,-1294,-7942,52,-40,467,-170.7460394682843,-62.78923063764922,True,15510,-1136,-10644,15,-37,507,-173.90806278467343,-55.38794445374329
2025-08-25T14:32:52.870629+03:00,1756121572.870614,0.069846,True,16032,-1584,-7912,61,-73,522,-168.6789243014463,-63.28361063387795,True,14868,-1754,-10586,24,-42,560,-170.59210034165997,-54.18178430531294
2025-08-25T14:32:52.940473+03:00,1756121572.940458,0.069844,True,15064,-2106,-8022,72,157,590,-165.29019004772204,-61.16399222970943,True,15080,-2598,-10544,35,161,650,-166.15826241652795,-54.24172650732748
2025-08-25T14:32:53.010271+03:00,1756121573.010256,0.069797,True,14338,-3140,-7652,77,293,625,-157.6891912590098,-60.02053586401695,True,14092,-3232,-10112,48,494,646,-162.2750648026305,-53.008129702776614
2025-08-25T14:32:53.080091+03:00,1756121573.080075,0.069820,True,14884,-4084,-7086,71,643,578,-150.04309734880763,-61.21149917655892,True,15262,-4080,-9372,20,731,559,-156.47461173243627,-56.18816466376074
2025-08-25T14:32:53.149998+03:00,1756121573.149982,0.069907,True,15750,-4378,-6070,93,707,502,-144.1988928948767,-64.58381607049823,True,15704,-4662,-8610,48,663,500,-151.56607348310837,-58.05726892155409
2025-08-25T14:32:53.219898+03:00,1756121573.219882,0.069901,True,15538,-5058,-5324,124,667,404,-136.46766722922388,-64.70357726096525,True,15768,-5360,-7732,77,677,382,-145.2694088701375,-59.17710147348641
2025-08-25T14:32:53.289727+03:00,1756121573.289711,0.069829,True,14752,-5714,-4512,152,727,190,-128.29601276432768,-63.73196330093419,True,15118,-5766,-6658,77,889,142,-139.10658906221082,-59.7750311095754
2025-08-25T14:32:53.359498+03:00,1756121573.359483,0.069772,True,15948,-5778,-3300,194,828,66,-119.73206297490833,-67.35268800088727,True,15918,-5798,-5980,99,754,102,-135.88529262147392,-62.37860786990878
2025-08-25T14:32:53.429406+03:00,1756121573.429390,0.069907,True,15956,-5742,-2754,166,853,21,-115.62348412304893,-68.24229035770546,True,17036,-5820,-5146,59,769,49,-131.48286882210692,-65.48604030530005
2025-08-25T14:32:53.499187+03:00,1756121573.499170,0.069780,True,15912,-5942,-1706,125,651,18,-106.0192322190143,-68.76809132108087,True,16088,-6134,-4242,3,708,64,-124.66599833493638,-65.12896759474503
2025-08-25T14:32:53.569005+03:00,1756121573.568991,0.069821,True,16212,-6192,-690,96,662,38,-96.358470262712,-68.9780631151686,True,16554,-6286,-3146,14,642,73,-116.58692071880802,-66.99252763769668
2025-08-25T14:32:53.638833+03:00,1756121573.638818,0.069827,True,16246,-6232,132,122,613,-5,-88.7865980418595,-69.0087823410602,True,16830,-6338,-2692,22,639,-61,-113.01285498015753,-67.74803528634237
2025-08-25T14:32:53.708702+03:00,1756121573.708681,0.069863,True,16392,-6020,868,143,580,-195,-81.79529250491755,-69.6426169778713,True,16864,-5936,-1740,58,504,-224,-106.33726720597755,-69.85681075630532
2025-08-25T14:32:53.779040+03:00,1756121573.779023,0.070342,True,16000,-5526,1338,188,462,-313,-76.38902971764033,-70.43708539211019,True,16916,-5574,-1492,55,448,-317,-104.98514347474797,-71.1649403468722
2025-08-25T14:32:53.849363+03:00,1756121573.849344,0.070321,True,16492,-5214,1974,164,327,-385,-69.26352922099048,-71.32203412976577,True,16912,-5252,-1050,25,293,-420,-101.30573490356544,-72.42730829742543
2025-08-25T14:32:53.919603+03:00,1756121573.919587,0.070243,True,16718,-4826,2100,133,227,-540,-66.48407064457152,-72.52512763510482,True,17538,-4854,-982,-44,133,-627,-101.43699241272942,-74.23151237555597
2025-08-25T14:32:53.989682+03:00,1756121573.989666,0.070079,True,16438,-3840,2250,80,54,-810,-59.63236206553266,-74.85024713566395,True,17656,-3488,-854,-97,11,-912,-103.75762074137417,-78.50351651632523
2025-08-25T14:32:54.060082+03:00,1756121574.060066,0.070400,True,16946,-2772,2148,87,-169,-1061,-52.22818907765411,-78.30814761146438,True,17298,-2312,-876,-105,-183,-1100,-110.7513322327774,-81.86584306961204
2025-08-25T14:32:54.130525+03:00,1756121574.130504,0.070439,True,17496,-1414,1980,97,-407,-1061,-35.53220223486387,-82.08299507482793,True,17078,-1132,-1122,-102,-428,-1019,-134.74580351547684,-84.66821326398644
2025-08-25T14:32:54.200498+03:00,1756121574.200480,0.069976,True,17160,-256,1380,58,-409,-896,-10.509316734108356,-85.32409292170654,True,17924,-336,-1746,-102,-526,-778,-169.10716770398093,-84.3348704180949
2025-08-25T14:32:54.270787+03:00,1756121574.270770,0.070289,True,17276,374,954,42,-595,-644,21.406844954516092,-86.60559157770079,True,17402,1016,-2260,-66,-623,-491,155.79333852966408,-81.89611998929107
2025-08-25T14:32:54.341094+03:00,1756121574.341076,0.070307,True,18488,926,60,76,-867,-379,86.29271149965686,-87.12664451685214,True,16488,1136,-3116,-57,-842,-334,159.96966103364164,-78.6265361822435
