timestamp_iso,ts_epoch,dt_s,mpu_num,ok,ax,ay,az,ax_g,ay_g,az_g,gx,gy,gz,gx_dps,gy_dps,gz_dps,roll_acc,pitch_acc
2025-08-25T14:40:35.889416+03:00,1756122035.889401,0.070519,2,True,12566,-12070,-3344,0.7669677734375,-0.7366943359375,-0.2041015625,-86,-48,198,-5.2439024390243905,-2.9268292682926833,12.073170731707318,-105.48541912087447,-45.094389480278174
2025-08-25T14:40:35.959917+03:00,1756122035.959899,0.070498,1,True,12010,-12022,-672,0.7330322265625,-0.7337646484375,-0.041015625,-2,-28,179,-0.12195121951219513,-1.707317073170732,10.914634146341465,-93.19936116598325,-44.92670375640544
2025-08-25T14:40:35.959917+03:00,1756122035.959899,0.070498,2,True,12342,-12178,-3500,0.7532958984375,-0.7432861328125,-0.213623046875,-75,-36,203,-4.573170731707317,-2.1951219512195124,12.378048780487806,-106.03483533103974,-44.24647185086368
2025-08-25T14:40:36.030515+03:00,1756122036.030498,0.070599,1,True,11974,-12122,-682,0.7308349609375,-0.7398681640625,-0.0416259765625,-13,-22,187,-0.7926829268292683,-1.3414634146341464,11.402439024390246,-93.22014126775245,-44.60282274967642
2025-08-25T14:40:36.030515+03:00,1756122036.030498,0.070599,2,True,12392,-12320,-3514,0.75634765625,-0.751953125,-0.2144775390625,-84,-33,208,-5.121951219512195,-2.0121951219512195,12.682926829268293,-105.91959305310719,-44.04677029465325
2025-08-25T14:40:36.101164+03:00,1756122036.101147,0.070649,1,True,11686,-12426,-744,0.7132568359375,-0.7584228515625,-0.04541015625,-14,-15,179,-0.853658536585366,-0.9146341463414634,10.914634146341465,-93.42646152566634,-43.190977630288195
2025-08-25T14:40:36.101164+03:00,1756122036.101147,0.070649,2,True,11958,-12668,-3506,0.7298583984375,-0.773193359375,-0.2139892578125,-83,-6,193,-5.060975609756098,-0.3658536585365854,11.76829268292683,-105.46997614405755,-42.29448806700934
2025-08-25T14:40:36.171931+03:00,1756122036.171913,0.070766,1,True,11462,-12500,-730,0.6995849609375,-0.762939453125,-0.0445556640625,2,29,160,0.12195121951219513,1.7682926829268295,9.756097560975611,-93.34227580653372,-42.470994531779084
2025-08-25T14:40:36.171931+03:00,1756122036.171913,0.070766,2,True,11882,-12790,-3576,0.7252197265625,-0.7806396484375,-0.21826171875,-60,21,160,-3.658536585365854,1.2804878048780488,9.756097560975611,-105.62064141018972,-41.818829234772224
2025-08-25T14:40:36.242519+03:00,1756122036.242500,0.070586,1,True,11110,-12640,-894,0.6781005859375,-0.771484375,-0.0545654296875,17,43,107,1.0365853658536586,2.6219512195121952,6.52439024390244,-94.04566860863636,-41.243164628974434
2025-08-25T14:40:36.242519+03:00,1756122036.242500,0.070586,2,True,11694,-12606,-3458,0.7137451171875,-0.7694091796875,-0.2110595703125,-60,46,133,-3.658536585365854,2.804878048780488,8.109756097560977,-105.33969205343836,-41.81598205404308
2025-08-25T14:40:36.313160+03:00,1756122036.313145,0.070645,1,True,11384,-12476,-632,0.69482421875,-0.761474609375,-0.03857421875,29,23,137,1.7682926829268295,1.402439024390244,8.353658536585366,-92.89996693318821,-42.3430186376694
2025-08-25T14:40:36.313160+03:00,1756122036.313145,0.070645,2,True,11634,-12862,-3492,0.7100830078125,-0.7850341796875,-0.213134765625,-49,-17,182,-2.987804878048781,-1.0365853658536586,11.097560975609756,-105.18951033752242,-41.11851676832184
2025-08-25T14:40:36.383812+03:00,1756122036.383795,0.070650,1,True,10974,-12986,-710,0.6697998046875,-0.7926025390625,-0.0433349609375,16,-8,169,0.9756097560975611,-0.48780487804878053,10.30487804878049,-93.12948730575374,-40.157795390166235
2025-08-25T14:40:36.383812+03:00,1756122036.383795,0.070650,2,True,11392,-13096,-3444,0.6953125,-0.79931640625,-0.210205078125,-50,-12,185,-3.048780487804878,-0.7317073170731708,11.28048780487805,-104.73408523756804,-40.07320355883388
2025-08-25T14:40:36.454407+03:00,1756122036.454390,0.070594,1,True,10936,-12990,-870,0.66748046875,-0.7928466796875,-0.0531005859375,11,1,171,0.6707317073170732,0.06097560975609757,10.426829268292684,-93.83163795506188,-40.03014217284579
2025-08-25T14:40:36.454407+03:00,1756122036.454390,0.070594,2,True,11292,-13248,-3774,0.689208984375,-0.80859375,-0.2303466796875,-80,-30,205,-4.878048780487806,-1.829268292682927,12.500000000000002,-105.90083007639667,-39.34290140167118
2025-08-25T14:40:36.524959+03:00,1756122036.524941,0.070552,1,True,10902,-13154,-920,0.6654052734375,-0.8028564453125,-0.05615234375,-24,-66,192,-1.4634146341463417,-4.024390243902439,11.707317073170733,-94.00079049582568,-39.58318017814029
2025-08-25T14:40:36.524959+03:00,1756122036.524941,0.070552,2,True,11072,-13362,-3682,0.67578125,-0.8155517578125,-0.2247314453125,-97,-83,206,-5.914634146341464,-5.060975609756098,12.560975609756099,-105.40594465648564,-38.619412935298875
2025-08-25T14:40:36.595534+03:00,1756122036.595517,0.070575,1,True,10390,-13382,-1106,0.6341552734375,-0.8167724609375,-0.0675048828125,-29,-23,169,-1.7682926829268295,-1.402439024390244,10.30487804878049,-94.72466105583928,-37.73190946699634
2025-08-25T14:40:36.595534+03:00,1756122036.595517,0.070575,2,True,10964,-13650,-3678,0.669189453125,-0.8331298828125,-0.2244873046875,-102,-35,177,-6.219512195121951,-2.1341463414634148,10.792682926829269,-105.08022723809476,-37.79581012744516
2025-08-25T14:40:36.666202+03:00,1756122036.666185,0.070668,1,True,10336,-13566,-1010,0.630859375,-0.8280029296875,-0.0616455078125,-21,-47,119,-1.2804878048780488,-2.8658536585365857,7.25609756097561,-94.25786159524417,-37.2276383620165
2025-08-25T14:40:36.666202+03:00,1756122036.666185,0.070668,2,True,10462,-13594,-3782,0.6385498046875,-0.8297119140625,-0.2308349609375,-103,-38,121,-6.2804878048780495,-2.3170731707317076,7.378048780487806,-105.54714917140572,-36.55488523217038
2025-08-25T14:40:36.736773+03:00,1756122036.736757,0.070572,1,True,10120,-13404,-1020,0.61767578125,-0.818115234375,-0.062255859375,-22,25,105,-1.3414634146341464,1.524390243902439,6.402439024390245,-94.35163078555392,-36.97323659075615
2025-08-25T14:40:36.736773+03:00,1756122036.736757,0.070572,2,True,10706,-13588,-3642,0.6534423828125,-0.829345703125,-0.2222900390625,-84,-2,144,-5.121951219512195,-0.12195121951219513,8.78048780487805,-105.00435091375924,-37.272531711021
2025-08-25T14:40:36.807287+03:00,1756122036.807272,0.070515,1,True,9872,-13662,-1142,0.6025390625,-0.8338623046875,-0.0697021484375,2,-3,131,0.12195121951219513,-0.1829268292682927,7.987804878048781,-94.77821696264212,-35.75678896937001
2025-08-25T14:40:36.807287+03:00,1756122036.807272,0.070515,2,True,10356,-13862,-3850,0.632080078125,-0.8460693359375,-0.2349853515625,-77,4,130,-4.695121951219512,0.24390243902439027,7.926829268292684,-105.5219775060612,-35.74750164461087
2025-08-25T14:40:36.877898+03:00,1756122036.877881,0.070609,1,True,9768,-13684,-1234,0.59619140625,-0.835205078125,-0.0753173828125,5,23,81,0.30487804878048785,1.402439024390244,4.939024390243903,-95.1528972272557,-35.41059944114233
2025-08-25T14:40:36.877898+03:00,1756122036.877881,0.070609,2,True,10170,-13872,-3916,0.6207275390625,-0.8466796875,-0.239013671875,-75,4,106,-4.573170731707317,0.24390243902439027,6.463414634146342,-105.76412053119873,-35.20515502267643
