2025-08-25T14:31:24.792218+03:00,1756121484.792205,0.062536,True,17302,-214,-728,20,15,-20,-165.41240943118697,-87.37583654820328,True,17516,-510,-3682,-71,9,1,-176.47768379429536,-77.89006045781605
2025-08-25T14:31:24.854686+03:00,1756121484.854675,0.062470,True,17246,-142,-702,20,16,-20,-165.50660577429832,-87.37746320099681,True,17490,-224,-3652,-71,9,2,-176.5049231883712,-77.89682509670436
2025-08-25T14:31:24.917142+03:00,1756121484.917130,0.062455,True,17280,-216,-732,20,15,-20,-165.4286642827704,-87.37524512581213,True,17530,-256,-3668,-71,9,1,-176.51318718157447,-77.9037961734269
2025-08-25T14:31:24.979612+03:00,1756121484.979599,0.062469,True,17238,-176,-732,20,15,-20,-165.46295457058412,-87.37483758339039,True,17472,-202,-3648,-70,9,2,-176.55150246701493,-77.913393216816
2025-08-25T14:31:25.042091+03:00,1756121485.042079,0.062480,True,17282,-208,-742,20,15,-20,-165.40525616652153,-87.3728551703954,True,17546,-258,-3658,-71,8,2,-176.55116598179976,-77.92500773518096
2025-08-25T14:31:25.104559+03:00,1756121485.104547,0.062467,True,17268,-180,-706,20,15,-21,-165.41045835749756,-87.37822791795234,True,17476,-198,-3642,-70,9,2,-176.5921419041718,-77.9381480964952
2025-08-25T14:31:25.167081+03:00,1756121485.167068,0.062521,True,17282,-190,-730,20,15,-20,-165.40200668432172,-87.38024519239717,True,17544,-2,-3658,-70,9,2,-176.79806927831154,-77.95303587644243
2025-08-25T14:31:25.230428+03:00,1756121485.230412,0.063344,True,17276,-202,-732,20,15,-21,-165.34550615630076,-87.38192918039954,True,17502,-232,-3660,-71,9,1,-176.80744358551206,-77.96569093152648
2025-08-25T14:31:25.292954+03:00,1756121485.292943,0.062530,True,17248,-150,-722,20,15,-20,-165.51558756376997,-87.38853731720032,True,17498,-244,-3672,-70,9,3,-176.80144571739046,-77.97634397685161
2025-08-25T14:31:25.355432+03:00,1756121485.355420,0.062477,True,17286,-202,-758,20,16,-20,-165.48456104297094,-87.38555419786437,True,17540,-256,-3664,-71,9,2,-176.77907764504133,-77.99064575287352
2025-08-25T14:31:25.418424+03:00,1756121485.418411,0.062991,True,17264,-160,-722,20,15,-21,-165.62173571419981,-87.39345019799782,True,17458,-194,-3638,-71,9,2,-176.8186021184471,-78.00805602671029
2025-08-25T14:31:25.481375+03:00,1756121485.481363,0.062952,True,17246,-198,-754,20,16,-20,-165.60006773004454,-87.39152987102796,True,17544,-300,-3674,-71,9,2,-176.73778197591488,-78.01992556821632
2025-08-25T14:31:25.544203+03:00,1756121485.544192,0.062828,True,17276,-192,-738,20,15,-21,-165.58780898710148,-87.39500761581338,True,17476,-200,-3638,-70,9,2,-176.76911709089657,-78.03854965827938
2025-08-25T14:31:25.606725+03:00,1756121485.606713,0.062521,True,17274,-158,-738,20,16,-20,-165.7745013850296,-87.40037483382577,True,17516,-230,-3632,-70,9,2,-176.76043142270123,-78.06011386082098
2025-08-25T14:31:25.669202+03:00,1756121485.669190,0.062477,True,17314,-202,-744,20,16,-21,-165.70422693895682,-87.40203402453596,True,17510,-224,-3634,-70,9,1,-176.75773909810772,-78.08055127931225
2025-08-25T14:31:25.732056+03:00,1756121485.732044,0.062854,True,17258,-154,-716,20,16,-21,-165.89374220730704,-87.4140459743404,True,17506,-230,-3654,-70,9,2,-176.74711359928287,-78.09480518979201
2025-08-25T14:31:25.794869+03:00,1756121485.794857,0.062813,True,17286,-182,-742,21,16,-20,-165.93552474620057,-87.41723502941765,True,17514,-256,-3660,-71,9,2,-176.70056673739975,-78.10676844526893
2025-08-25T14:31:25.857670+03:00,1756121485.857658,0.062801,True,17266,-168,-744,20,16,-21,-166.0706030551068,-87.42058896739339,True,17488,-226,-3628,-70,9,2,-176.69233065150354,-78.12606867533832
2025-08-25T14:31:25.920184+03:00,1756121485.920173,0.062515,True,17270,-194,-740,20,15,-20,-166.02094852832212,-87.42375278629041,True,17518,-250,-3644,-71,9,2,-176.65065990636933,-78.14116010901279
2025-08-25T14:31:25.982973+03:00,1756121485.982961,0.062788,True,17244,-178,-744,20,15,-20,-166.08669647574544,-87.42651104235188,True,17494,-232,-3658,-71,8,3,-176.63694288265438,-78.15060732907773
2025-08-25T14:31:26.045904+03:00,1756121486.045889,0.062928,True,17272,-186,-770,20,15,-20,-166.13717046471757,-87.4210910183804,True,17504,-240,-3644,-71,9,2,-176.60978232551778,-78.16345225675863
2025-08-25T14:31:26.108776+03:00,1756121486.108765,0.062876,True,17276,-208,-736,20,15,-20,-165.97335313314062,-87.42464811033244,True,17520,-244,-3646,-70,9,2,-176.5767692848699,-78.17568649217787
2025-08-25T14:31:26.171307+03:00,1756121486.171293,0.062529,True,17256,-172,-744,20,15,-20,-166.08349696657797,-87.4281934263026,True,17516,-236,-3648,-70,8,2,-176.5569680164818,-78.18666783469587
2025-08-25T14:31:26.233893+03:00,1756121486.233879,0.062586,True,17296,-186,-748,20,15,-20,-166.0950883071179,-87.4298565473016,True,17506,-246,-3650,-70,9,2,-176.52258546166036,-78.19483012290634
2025-08-25T14:31:26.296371+03:00,1756121486.296359,0.062479,True,17270,-206,-740,20,15,-20,-165.9480783828755,-87.43193949023932,True,17520,-234,-3640,-70,8,2,-176.5070786747827,-78.20684905449907
2025-08-25T14:31:26.358860+03:00,1756121486.358848,0.062489,True,17260,-164,-734,21,15,-20,-166.10157049530602,-87.43906130400495,True,17512,-228,-3666,-71,9,2,-176.50443499720814,-78.20893345006652
2025-08-25T14:31:26.421338+03:00,1756121486.421327,0.062479,True,17278,-194,-724,21,15,-20,-166.00607220692197,-87.44691649832042,True,17520,-236,-3672,-71,9,2,-176.48988378369836,-78.20901847954299
2025-08-25T14:31:26.483765+03:00,1756121486.483753,0.062427,True,17280,-198,-732,20,15,-20,-165.90187886642892,-87.45144917183448,True,17506,-224,-3668,-71,9,1,-176.4942884777856,-78.20930194193488
2025-08-25T14:31:26.546575+03:00,1756121486.546563,0.062810,True,17256,-188,-750,20,15,-21,-165.9102627270444,-87.45037835187055,True,17536,-236,-3660,-70,9,2,-176.47824959874734,-78.21354075620481
2025-08-25T14:31:26.609339+03:00,1756121486.609328,0.062764,True,17268,-194,-744,20,16,-21,-165.8629619654176,-87.45053578476676,True,17502,-236,-3666,-71,9,1,-176.4640329655996,-78.2130538243822
2025-08-25T14:31:26.672598+03:00,1756121486.672580,0.063252,True,17258,-168,-726,20,15,-21,-165.97925190974732,-87.45894255045836,True,17510,-240,-3652,-70,9,1,-176.44231233778407,-78.21722906966234
2025-08-25T14:31:26.735222+03:00,1756121486.735210,0.062630,True,17284,-202,-728,20,15,-21,-165.8359095288894,-87.46371986589646,True,17512,-234,-3678,-71,9,1,-176.43442523282607,-78.21277847001377
2025-08-25T14:31:26.797698+03:00,1756121486.797686,0.062476,True,17236,-168,-726,20,15,-21,-165.95376442577378,-87.47095222287399,True,17480,-212,-3652,-70,9,2,-176.45901944560933,-78.21488820410143
2025-08-25T14:31:26.860556+03:00,1756121486.860543,0.062858,True,17300,-206,-722,20,16,-21,-165.7683545422778,-87.47631236803157,True,17560,-272,-3656,-70,10,0,-176.38676527785637,-78.21902476483743
2025-08-25T14:31:26.923332+03:00,1756121486.923320,0.062777,True,17276,-216,-712,21,18,-24,-165.49584205935997,-87.48239055210297,True,17494,-210,-3664,-70,11,-1,-176.4186853888899,-78.21655867360505
2025-08-25T14:31:26.986140+03:00,1756121486.986129,0.062808,True,17224,-150,-740,21,16,-22,-165.79580831565863,-87.48443969382093,True,17500,-214,-3636,-70,9,2,-176.43973932855613,-78.22422686521956
2025-08-25T14:31:27.048595+03:00,1756121487.048584,0.062455,True,17266,-196,-766,20,16,-21,-165.7811927046699,-87.47480767443108,True,17524,-244,-3648,-70,9,1,-176.41247977887588,-78.22831496949807
2025-08-25T14:31:27.111064+03:00,1756121487.111052,0.062468,True,17262,-172,-704,20,16,-21,-165.83147621049062,-87.48810450469777,True,17496,-218,-3646,-70,10,1,-176.42849784566968,-78.23078418470212
2025-08-25T14:31:27.173697+03:00,1756121487.173683,0.062631,True,17268,-158,-722,20,16,-21,-166.02112446177088,-87.49573333033375,True,17530,-240,-3648,-70,9,2,-176.40837612455354,-78.23453270881072
2025-08-25T14:31:27.236287+03:00,1756121487.236275,0.062592,True,17264,-188,-754,21,15,-21,-166.02806145518412,-87.49024816788379,True,17504,-220,-3650,-70,9,2,-176.42189933443817,-78.23583549517284
2025-08-25T14:31:27.298792+03:00,1756121487.298776,0.062501,True,17272,-176,-732,20,16,-21,-166.08407820311058,-87.49295865782396,True,17520,-228,-3650,-70,9,2,-176.42175652258516,-78.23775233070344
2025-08-25T14:31:27.361704+03:00,1756121487.361693,0.062917,True,17280,-178,-734,20,16,-21,-166.12473168652423,-87.49474765075101,True,17514,-250,-3642,-71,9,2,-176.3857630378068,-78.24107651857041
2025-08-25T14:31:27.424516+03:00,1756121487.424505,0.062812,True,17248,-184,-726,21,15,-21,-166.10103570723763,-87.49847470517022,True,17496,-222,-3634,-70,9,2,-176.39600710277986,-78.24593489869386
2025-08-25T14:31:27.487299+03:00,1756121487.487288,0.062783,True,17284,-184,-756,20,15,-21,-166.1346763878131,-87.49248395062422,True,17518,-242,-3668,-70,9,2,-176.37693974351774,-78.24038555981649
2025-08-25T14:31:27.550136+03:00,1756121487.550124,0.062836,True,17284,-176,-748,21,16,-21,-166.21057286926998,-87.48964494048451,True,17502,-220,-3650,-70,9,2,-176.39271359035806,-78.2401582697394
2025-08-25T14:31:27.612582+03:00,1756121487.612571,0.062447,True,17278,-180,-732,20,15,-21,-166.22222845389547,-87.49226037621426,True,17498,-196,-3656,-70,9,2,-176.44688725527118,-78.23797098515224
2025-08-25T14:31:27.675078+03:00,1756121487.675067,0.062496,True,17274,-184,-704,20,16,-21,-166.14659164423296,-87.50310457353672,True,17514,-228,-3652,-71,9,2,-176.44614503843508,-78.23752826700748
2025-08-25T14:31:27.737524+03:00,1756121487.737512,0.062445,True,17258,-178,-734,21,16,-20,-166.17952197877216,-87.50353980931793,True,17508,-222,-3648,-70,9,2,-176.4542532096516,-78.23795699218076
2025-08-25T14:31:27.800346+03:00,1756121487.800334,0.062821,True,17274,-170,-744,20,15,-21,-166.2890101060229,-87.50186152814418,True,17504,-220,-3636,-70,9,2,-176.46388719446844,-78.24187470976473
2025-08-25T14:31:27.863120+03:00,1756121487.863109,0.062775,True,17270,-172,-742,20,16,-20,-166.37251932773984,-87.50022963896055,True,17510,-224,-3656,-70,8,2,-176.46837016154652,-78.23968266075227
2025-08-25T14:31:27.925924+03:00,1756121487.925912,0.062804,True,17266,-170,-734,20,15,-20,-166.451241206943,-87.50183928995239,True,17528,-232,-3646,-70,9,2,-176.45857023978246,-78.24132052485335
2025-08-25T14:31:27.988451+03:00,1756121487.988439,0.062527,True,17276,-172,-734,21,15,-20,-166.50837127060623,-87.50326787009216,True,17470,-210,-3674,-71,9,3,-176.48795289207243,-78.23012955286008
2025-08-25T14:31:28.050918+03:00,1756121488.050906,0.062467,True,17270,42,-702,-48,16,-17,-131.0834996264523,-87.52135827380295,True,17224,214,-4486,-284,14,49,-140.00243852894198,-77.93622019329644
2025-08-25T14:31:28.113588+03:00,1756121488.113575,0.062669,True,17318,276,-624,-564,46,90,-100.21171641807086,-87.5332262621639,True,17878,-770,-4358,-821,19,69,-141.94683731659865,-77.73210033330875
2025-08-25T14:31:28.176185+03:00,1756121488.176172,0.062598,True,17492,-610,-1338,-430,51,69,-103.51536386730936,-87.27901500312993,True,18052,-626,-2370,-220,23,216,-143.0711516937407,-78.17808689916409
2025-08-25T14:31:28.238702+03:00,1756121488.238689,0.062517,True,16926,-612,-480,-45,76,230,-103.72506815453855,-87.25564795895824,True,17646,-850,-3274,-114,86,235,-144.1637361709366,-78.2474657365597
2025-08-25T14:31:28.301533+03:00,1756121488.301523,0.062834,True,18354,-1200,-56,-84,98,337,-100.36574126372234,-87.11032205390893,True,18098,-1830,-3054,-190,52,466,-143.5755640162042,-78.29962682862158
2025-08-25T14:31:28.364348+03:00,1756121488.364335,0.062812,True,17108,-716,-556,-130,57,486,-100.97943767009552,-87.0673238660963,True,17108,-1022,-4050,-119,43,422,-144.78070625954808,-78.08462646797763
2025-08-25T14:31:28.427176+03:00,1756121488.427165,0.062830,True,16560,-1700,-666,39,17,271,-99.88060396498827,-86.70789142604146,True,17416,-2352,-2752,16,-28,275,-143.17181218926262,-78.11880067689935
2025-08-25T14:31:28.489894+03:00,1756121488.489883,0.062718,True,19450,-1776,-228,182,-51,444,-97.43348004019553,-86.50770333258369,True,17146,-1600,-3278,206,-60,526,-143.13543587677333,-78.13605864665473
2025-08-25T14:31:28.552694+03:00,1756121488.552683,0.062800,True,15990,-2382,-1568,296,52,241,-97.88713586390571,-85.77262329982823,True,17280,-2490,-4414,88,126,184,-142.84976591543918,-77.62152376476807
2025-08-25T14:31:28.615442+03:00,1756121488.615432,0.062749,True,16118,-3128,-40,149,199,48,-95.09615694758422,-84.93256243809189,True,17454,-3506,-2942,27,233,-77,-140.5241996541307,-77.26701950510531
2025-08-25T14:31:28.677973+03:00,1756121488.677959,0.062527,True,18784,-2358,458,83,-102,-160,-91.39413896644955,-84.66451037623004,True,18992,-2484,-2978,-25,-497,-35,-139.4705159518209,-77.57971869554169
2025-08-25T14:31:28.747767+03:00,1756121488.747754,0.069795,True,18392,-2344,-678,48,-745,185,-90.62383146449297,-84.6858119595847,True,16276,-2750,-4298,-40,-604,314,-139.17785150905468,-77.32341670702593
2025-08-25T14:31:28.817556+03:00,1756121488.817542,0.069789,True,15506,-3536,-1498,16,-109,405,-90.77264024498463,-83.71501587140875,True,15642,-3740,-4244,-39,135,464,-138.0394475438401,-76.44978511986004
2025-08-25T14:31:28.887437+03:00,1756121488.887423,0.069881,True,16076,-3832,-1040,37,349,482,-90.20310758545918,-82.58509284820511,True,16642,-4032,-3264,41,387,484,-135.95947106428787,-75.78336150605742
2025-08-25T14:31:28.957238+03:00,1756121488.957224,0.069801,True,16610,-3766,-274,222,468,422,-88.51707124028565,-81.59494442987119,True,16462,-4302,-3312,208,469,503,-133.83118372466163,-75.02958279781356
2025-08-25T14:31:29.027643+03:00,1756121489.027625,0.070401,True,16318,-4880,-358,191,456,599,-87.0496182156142,-80.26585318929642,True,19688,-5668,-3820,12,144,533,-131.58617132146247,-74.39309557018592
2025-08-25T14:31:29.098026+03:00,1756121489.098009,0.070384,True,16348,-5482,148,11,74,471,-85.24736140325652,-79.01961312478242,True,16088,-5914,-2682,-36,136,411,-128.51762323492292,-73.49896630266123
2025-08-25T14:31:29.168531+03:00,1756121489.168513,0.070504,True,16524,-5872,192,25,104,357,-83.616432651054,-77.73585141305674,True,16484,-6208,-3016,-48,73,394,-125.8683120110175,-72.61809569095577
2025-08-25T14:31:29.238595+03:00,1756121489.238576,0.070063,True,16056,-6184,348,-27,96,362,-82.08035303979405,-76.38837848872994,True,16496,-6432,-2502,-86,63,397,-122.96512968923415,-71.81007499667719
2025-08-25T14:31:29.308621+03:00,1756121489.308605,0.070029,True,16616,-6674,486,-45,-86,316,-80.64667870811955,-75.13951287583491,True,17254,-7064,-2882,-119,-268,281,-120.43323137259642,-71.09527438171577
2025-08-25T14:31:29.378488+03:00,1756121489.378472,0.069867,True,15934,-7304,104,-69,-394,129,-79.78739201102083,-73.83702777285083,True,16140,-7274,-3186,-140,-418,52,-118.30796307800163,-70.24312022325984
2025-08-25T14:31:29.448407+03:00,1756121489.448391,0.069919,True,15214,-7300,-730,-37,-365,-59,-79.78365448738937,-72.49268564509994,True,15486,-7446,-4070,-143,-337,-103,-116.94647311268619,-69.13038767161385
2025-08-25T14:31:29.518322+03:00,1756121489.518307,0.069916,True,14800,-7424,-1164,-88,-255,-189,-80.25048845321342,-71.06797001557192,True,15078,-6886,-4256,-205,-196,-137,-116.11454740293401,-68.08387269596342
2025-08-25T14:31:29.588262+03:00,1756121489.588246,0.069939,True,15342,-6730,-1200,-90,-73,-94,-80.90491765452964,-69.9921623519283,True,15728,-6740,-3972,-159,-28,-24,-115.25043513549709,-67.23621597368869
2025-08-25T14:31:29.658163+03:00,1756121489.658147,0.069900,True,15742,-6634,-1224,-34,-28,56,-81.60722729026745,-69.08358374647514,True,15732,-6714,-4188,-89,-48,160,-114.64008382337086,-66.44333069160972
2025-08-25T14:31:29.728132+03:00,1756121489.728116,0.069970,True,15558,-6970,-1514,-1,-6,214,-82.52071383133247,-68.09290214987577,True,15726,-7308,-4580,-57,18,267,-114.13573454279974,-65.4623252699912
2025-08-25T14:31:29.798016+03:00,1756121489.798000,0.069884,True,15448,-7334,-1564,6,58,237,-83.41670737437504,-67.02694024538322,True,15894,-7410,-4302,-55,62,223,-113.51669663471891,-64.59277162170402
2025-08-25T14:31:29.867924+03:00,1756121489.867908,0.069907,True,15432,-7502,-1258,29,73,170,-84.02445716527302,-66.01759461130678,True,15432,-7796,-4212,-41,60,183,-112.80065978336589,-63.63351200255551
2025-08-25T14:31:29.937885+03:00,1756121489.937829,0.069922,True,15010,-7792,-1166,51,110,57,-84.52737995809474,-64.92831274857085,True,16192,-8076,-4086,-26,111,-73,-112.01588438563844,-62.811124750687384
2025-08-25T14:31:30.007701+03:00,1756121490.007683,0.069854,True,15194,-8000,-1300,72,74,-327,-85.12277420575094,-63.92114242264038,True,16114,-7962,-4234,-64,42,-460,-111.49445493839625,-62.099299451564285
2025-08-25T14:31:30.077640+03:00,1756121490.077624,0.069941,True,15272,-7170,-1108,88,5,-709,-85.67131187857909,-63.344481135658235,True,16384,-6850,-3868,-46,11,-849,-111.21880643711224,-61.87337659383798
2025-08-25T14:31:30.147782+03:00,1756121490.147765,0.070142,True,15682,-6060,-1088,141,-43,-1011,-86.35931981248902,-63.30360324581413,True,16174,-6136,-4266,-70,-40,-1027,-111.6255951704577,-61.80402188282841
2025-08-25T14:31:30.217736+03:00,1756121490.217719,0.069954,True,16018,-5244,-1150,74,-67,-1008,-87.32558165823374,-63.633697791272404,True,16082,-4768,-3988,-110,-60,-913,-112.65092015249083,-62.18104536177245
2025-08-25T14:31:30.287684+03:00,1756121490.287666,0.069947,True,16056,-3804,-1062,58,-38,-851,-88.63505575395675,-64.4820996697852,True,16216,-3380,-3746,-86,45,-765,-114.54194349940421,-62.93266943585273
2025-08-25T14:31:30.357698+03:00,1756121490.357682,0.070017,True,16658,-2836,-726,137,96,-770,-89.71553751566576,-65.66625520959592,True,17744,-2640,-3696,1,92,-777,-117.03699757472666,-63.95824586941579
2025-08-25T14:31:30.427611+03:00,1756121490.427595,0.069913,True,17476,-1966,-882,160,37,-827,-91.84021544626914,-67.15395751374082,True,17826,-1646,-3904,-20,48,-821,-120.83043298832587,-65.06532662328298
2025-08-25T14:31:30.497537+03:00,1756121490.497521,0.069925,True,17968,-918,-956,159,20,-837,-96.30634327319959,-68.88424999530658,True,18212,-730,-4018,1,-21,-790,-125.79237615365827,-66.22670133623022
2025-08-25T14:31:30.567446+03:00,1756121490.567430,0.069910,True,18128,-160,-1212,147,-127,-710,-104.5523014720431,-70.62428451063462,True,17924,80,-4140,-19,-119,-655,-91.54394461910825,-67.32490103164433
2025-08-25T14:31:30.637348+03:00,1756121490.637332,0.069902,True,17950,752,-1198,157,-112,-630,-76.49157134774738,-72.17599056238797,True,18084,832,-4136,14,-136,-611,-60.76272481662653,-68.34790477937123
2025-08-25T14:31:30.707299+03:00,1756121490.707281,0.069949,True,17654,1232,-1320,139,-233,-641,-51.55347394657871,-73.53625436341368,True,17238,1450,-4428,-21,-219,-637,-32.9237746581817,-69.1204748676932
2025-08-25T14:31:30.777263+03:00,1756121490.777246,0.069965,True,16816,1980,-1800,112,-202,-575,-28.897371638339862,-74.43115201823598,True,16530,2490,-4534,-10,-200,-451,-8.300850449153327,-69.57825179692114
2025-08-25T14:31:30.847145+03:00,1756121490.847129,0.069883,True,16580,2722,-2070,130,-196,-330,-8.439769022094442,-74.96749749964542,True,15822,2894,-5248,20,-67,-189,14.447818157649223,-69.5625059679368
2025-08-25T14:31:30.917051+03:00,1756121490.917036,0.069906,True,16956,2868,-2362,98,-1,-105,10.714264829009982,-75.2914090346362,True,17022,3018,-5150,-29,40,-120,35.22019456049136,-69.65473134171725
2025-08-25T14:31:30.987016+03:00,1756121490.987000,0.069964,True,16486,2892,-2176,75,165,-252,28.096577053044847,-75.51087749224972,True,16924,2836,-4848,-35,244,-273,54.311565008475704,-69.75317084705027
2025-08-25T14:31:31.056897+03:00,1756121491.056880,0.069880,True,17294,3358,-1742,113,244,-325,43.02961872988379,-75.68484363146156,True,17528,3574,-4322,31,178,-284,70.78574028936043,-69.9512489229898
2025-08-25T14:31:31.126774+03:00,1756121491.126759,0.069879,True,17078,3864,-1760,175,85,-275,56.40700844738901,-75.74445060278715,True,17150,3686,-4672,53,112,-307,85.96106278824988,-70.01560628106051
2025-08-25T14:31:31.197003+03:00,1756121491.196978,0.070219,True,16774,3808,-1744,133,160,-373,68.63455366566504,-75.75696521681702,True,16776,4070,-4400,-8,105,-290,99.25749895938308,-70.02212609065688
2025-08-25T14:31:31.267294+03:00,1756121491.267274,0.070297,True,16886,4242,-1680,76,-9,-166,79.39737299737668,-75.72693737615836,True,16266,4412,-4474,-40,-29,-76,111.06965942389658,-69.93036101102345
2025-08-25T14:31:31.337307+03:00,1756121491.337288,0.070014,True,16430,4236,-1736,29,-51,5,89.16518275205729,-75.66504546491684,True,16186,4210,-4478,-82,-42,73,121.79801868085164,-69.8857424930198
2025-08-25T14:31:31.407513+03:00,1756121491.407492,0.070203,True,16524,4112,-1822,-16,12,87,98.1454387330214,-75.61180216244297,True,17046,4154,-4538,-104,-48,151,131.50675205054824,-69.95121271290282
2025-08-25T14:31:31.477825+03:00,1756121491.477806,0.070314,True,17122,4056,-1676,-20,-163,254,106.0559072981589,-75.73834885192935,True,16800,3688,-4506,-70,-244,351,140.5469765367955,-70.18552195555652
2025-08-25T14:31:31.547878+03:00,1756121491.547860,0.070055,True,16452,3654,-2116,-24,-194,388,113.94446691116168,-75.86234512978221,True,16704,3428,-4982,-91,-142,408,149.07087584771705,-70.26069330996559
2025-08-25T14:31:31.618097+03:00,1756121491.618080,0.070219,True,17202,3650,-2032,-37,-98,382,120.88512377787104,-76.00892458058173,True,17624,3440,-4774,-55,-223,442,156.51810040367337,-70.52624957096343
2025-08-25T14:31:31.688132+03:00,1756121491.688114,0.070035,True,17594,2780,-2518,6,-335,485,128.5044125693897,-76.43394186659658,True,17584,2386,-5606,-33,-388,497,164.47664367584508,-70.77329295587744
2025-08-25T14:31:31.758323+03:00,1756121491.758305,0.070190,True,17766,2142,-2988,20,-456,471,136.67674076035567,-76.91633409762058,True,18026,1820,-6186,-24,-573,439,172.27003682441517,-71.01782535440123
2025-08-25T14:31:31.831266+03:00,1756121491.831244,0.072939,True,17762,1550,-3870,14,-644,364,145.77799286173183,-77.28647820572512,True,17850,1408,-6826,-45,-746,313,179.96443522753069,-71.14269596941163
2025-08-25T14:31:31.901264+03:00,1756121491.901248,0.070004,True,16830,1000,-4610,-4,-803,285,154.72382217544984,-77.39745343327118,True,16742,944,-8014,-81,-842,239,186.94136199100487,-70.77552921165123
2025-08-25T14:31:31.971185+03:00,1756121491.971170,0.069922,True,15948,1074,-5582,-32,-814,241,162.8674808503534,-77.03983976046229,True,15216,1152,-8596,-68,-782,305,192.95587308073058,-69.94228341538675
2025-08-25T14:31:32.041010+03:00,1756121492.040994,0.069825,True,16032,844,-6402,12,-720,329,170.52289394132984,-76.38100262558065,True,15944,720,-9294,-45,-705,269,198.54396105960748,-69.04264047772038
2025-08-25T14:31:32.110954+03:00,1756121492.110939,0.069944,True,15530,672,-7194,54,-583,226,177.6061266655682,-75.34882518250554,True,15484,488,-10354,3,-608,230,203.6102104738394,-67.75656663131774
2025-08-25T14:31:32.180957+03:00,1756121492.180941,0.070002,True,14958,-494,-8198,23,-512,174,144.54078158502733,-73.91458144429319,True,14556,-202,-11040,-72,-399,138,168.0412699916209,-66.07322241438128
2025-08-25T14:31:32.250864+03:00,1756121492.250849,0.069908,True,15190,-382,-8746,5,-335,126,113.29958794795571,-72.35474197059489,True,14934,-306,-11600,-69,-333,137,134.60217315082588,-64.40022291384776
2025-08-25T14:31:32.320706+03:00,1756121492.320690,0.069840,True,15224,-294,-9092,19,-284,115,83.89848536237882,-70.7770986298628,True,14980,-112,-11700,-37,-286,113,103.10048994372859,-62.8093366635283
2025-08-25T14:31:32.390646+03:00,1756121492.390624,0.069935,True,14840,-594,-9568,50,-210,100,56.55896752033251,-69.0529570805129,True,14518,-628,-12244,-32,-172,115,73.84808456219528,-61.03817614300954
2025-08-25T14:31:32.460684+03:00,1756121492.460666,0.070042,True,14646,-1022,-9676,19,-109,108,31.25756753175085,-67.32542922175722,True,14194,-752,-12102,-68,-66,140,46.539393117449684,-59.31601553169044
2025-08-25T14:31:32.530538+03:00,1756121492.530523,0.069857,True,14460,-800,-9500,22,29,116,7.5274003007925785,-65.6891794922979,True,14014,-850,-12140,-56,143,122,21.119204814640668,-57.582862763025304
2025-08-25T14:31:32.600437+03:00,1756121492.600421,0.069899,True,14116,-1208,-9240,10,361,34,-14.263475775537348,-64.02466914513906,True,14102,-1048,-11592,-82,502,48,-2.423059251865439,-55.98655320380486
2025-08-25T14:31:32.670392+03:00,1756121492.670377,0.069956,True,14812,-1318,-8686,-14,608,3,-34.3704879831476,-62.69566056086286,True,15222,-1200,-10866,-108,608,39,-24.169215741781677,-54.91765109968347
